1365,1701,1517,1701,1517,1758,1365,1758
1533,1701,1659,1701,1659,1769,1533,1769
1664,1706,1727,1706,1727,1758,1664,1758
929,1800,960,1800,960,1842,929,1842
1396,1795,1470,1795,1470,1853,1396,1853
1475,1795,1569,1795,1569,1848,1475,1848
1874,1795,1958,1795,1958,1853,1874,1853
1953,1795,2052,1795,2052,1848,1953,1848
766,1879,834,1879,834,1942,766,1942
981,1879,1071,1879,1071,1937,981,1937
1391,1879,1501,1879,1501,1947,1391,1947
840,1884,971,1884,971,1937,840,1937
1081,1884,1202,1884,1202,1942,1081,1942
1212,1884,1380,1884,1380,1942,1212,1942
1506,1884,1695,1884,1695,1942,1506,1942
1425,1979,1569,1970,1572,2031,1428,2040
924,1984,960,1984,960,2031,924,2031
1905,1979,1958,1979,1958,2037,1905,2037
1953,1979,2052,1979,2052,2037,1953,2037
766,2063,834,2063,834,2126,766,2126
840,2063,966,2063,966,2126,840,2126
971,2063,1107,2063,1107,2126,971,2126
1354,2063,1480,2063,1480,2131,1354,2131
1118,2068,1212,2068,1212,2126,1118,2126
1223,2068,1349,2068,1349,2126,1223,2126
1485,2068,1643,2068,1643,2126,1485,2126
1659,2068,1774,2068,1774,2126,1659,2126
1779,2068,1890,2068,1890,2126,1779,2126
1475,2157,1575,2157,1575,2220,1475,2220
924,2168,960,2168,960,2215,924,2215
1428,2163,1480,2163,1480,2215,1428,2215
1905,2163,2052,2163,2052,2215,1905,2215
1183,2281,1324,2297,1316,2371,1175,2356
1317,2294,1417,2294,1417,2352,1317,2352
1428,2291,1574,2304,1568,2366,1423,2353
1848,2331,1953,2331,1953,2394,1848,2394
1937,2331,2058,2331,2058,2394,1937,2394
1212,2357,1333,2357,1333,2430,1212,2430
1002,2362,1102,2362,1102,2430,1002,2430
1107,2362,1207,2362,1207,2420,1107,2420
1333,2362,1459,2362,1459,2425,1333,2425
1470,2362,1575,2362,1575,2430,1470,2430
1275,2441,1386,2441,1386,2499,1275,2499
1470,2441,1569,2441,1569,2499,1470,2499
1848,2441,1947,2441,1947,2499,1848,2499
1396,2446,1459,2446,1459,2499,1396,2499
1958,2446,2063,2446,2063,2509,1958,2509
1197,2520,1386,2520,1386,2588,1197,2588
1396,2520,1559,2520,1559,2588,1396,2588
1239,2593,1338,2593,1338,2651,1239,2651
1344,2593,1443,2593,1443,2646,1344,2646
1449,2593,1569,2593,1569,2651,1449,2651
1401,2682,1522,2682,1522,2756,1401,2756
1527,2682,1643,2682,1643,2745,1527,2745
1654,2677,1835,2689,1831,2763,1649,2751
987,2688,1102,2688,1102,2756,987,2756
1107,2688,1212,2688,1212,2745,1107,2745
1218,2688,1286,2688,1286,2745,1218,2745
1296,2688,1396,2688,1396,2745,1296,2745
968,3069,1111,3093,1098,3166,956,3142
1102,3087,1186,3087,1186,3144,1102,3144
1191,3087,1296,3087,1296,3160,1191,3160
1299,3091,1484,3084,1487,3149,1302,3156
1585,3092,1711,3092,1711,3150,1585,3150
1727,3092,1848,3092,1848,3150,1727,3150
1491,3097,1590,3097,1590,3150,1491,3150
846,3210,953,3218,949,3273,842,3264
1013,3213,1144,3213,1144,3270,1013,3270
955,3218,1002,3218,1002,3276,955,3276
1155,3218,1260,3218,1260,3270,1155,3270
1270,3218,1407,3218,1407,3270,1270,3270
1501,3218,1617,3218,1617,3276,1501,3276
1417,3223,1496,3223,1496,3276,1417,3276
1622,3223,1722,3223,1722,3276,1622,3276
1727,3223,1837,3223,1837,3276,1727,3276
1842,3228,1974,3228,1974,3297,1842,3297
855,3276,997,3276,997,3339,855,3339
1008,3272,1116,3281,1111,3341,1003,3332
1118,3276,1275,3276,1275,3333,1118,3333
1365,3276,1484,3288,1478,3347,1360,3335
1485,3281,1580,3281,1580,3339,1485,3339
1895,3281,1963,3281,1963,3339,1895,3339
1281,3286,1365,3286,1365,3333,1281,3333
1585,3286,1659,3286,1659,3344,1585,3344
1664,3286,1748,3286,1748,3339,1664,3339
1758,3286,1890,3286,1890,3344,1758,3344
845,3331,985,3342,980,3401,841,3390
992,3333,1060,3333,1060,3396,992,3396
1512,3339,1601,3339,1601,3402,1512,3402
1065,3344,1155,3344,1155,3396,1065,3396
1165,3344,1270,3344,1270,3402,1165,3402
1281,3344,1433,3344,1433,3396,1281,3396
1443,3344,1506,3344,1506,3396,1443,3396
1606,3349,1659,3349,1659,3402,1606,3402
1664,3349,1764,3349,1764,3402,1664,3402
1879,3349,1979,3349,1979,3402,1879,3402
1774,3354,1869,3354,1869,3402,1774,3402
1134,3402,1233,3402,1233,3454,1134,3454
1244,3402,1354,3402,1354,3454,1244,3454
1365,3407,1428,3407,1428,3459,1365,3459
1433,3405,1572,3412,1569,3466,1431,3459
1580,3412,1685,3412,1685,3459,1580,3459
1034,3459,1317,3459,1317,3517,1034,3517
1317,3465,1653,3465,1653,3517,1317,3517
1664,3480,1790,3480,1790,3522,1664,3522
840,3570,945,3570,945,3627,840,3627
950,3570,1102,3570,1102,3622,950,3622
1107,3580,1186,3580,1186,3622,1107,3622
1191,3580,1302,3580,1302,3638,1191,3638
1428,3580,1506,3580,1506,3633,1428,3633
1506,3580,1596,3580,1596,3633,1506,3633
1601,3580,1753,3580,1753,3633,1601,3633
1890,3580,1989,3580,1989,3638,1890,3638
1312,3585,1417,3585,1417,3627,1312,3627
1758,3585,1884,3585,1884,3638,1758,3638
892,3627,960,3627,960,3675,892,3675
972,3621,1101,3634,1096,3688,966,3675
1107,3631,1246,3638,1243,3689,1105,3681
1250,3628,1377,3636,1374,3688,1247,3680
1380,3633,1464,3633,1464,3690,1380,3690
1464,3638,1533,3638,1533,3690,1464,3690
1538,3638,1638,3638,1638,3690,1538,3690
1649,3637,1777,3649,1772,3703,1644,3692
1785,3643,1905,3643,1905,3690,1785,3690
987,3680,1071,3680,1071,3727,987,3727
1076,3685,1186,3685,1186,3732,1076,3732
1197,3696,1265,3696,1265,3732,1197,3732
1270,3690,1365,3690,1365,3743,1270,3743
1375,3690,1527,3690,1527,3738,1375,3738
1548,3690,1653,3690,1653,3743,1548,3743
1659,3696,1758,3696,1758,3753,1659,3753
1764,3696,1842,3696,1842,3748,1764,3748
1002,3790,1113,3790,1113,3837,1002,3837
1119,3790,1247,3801,1242,3851,1114,3839
1249,3795,1338,3795,1338,3843,1249,3843
1349,3801,1454,3801,1454,3853,1349,3853
1464,3801,1617,3801,1617,3848,1464,3848
1622,3801,1690,3801,1690,3848,1622,3848
1701,3809,1833,3817,1831,3856,1699,3849
929,3837,1023,3837,1023,3879,929,3879
1034,3837,1155,3837,1155,3885,1034,3885
1160,3848,1212,3848,1212,3890,1160,3890
1224,3837,1352,3849,1348,3898,1220,3886
1359,3853,1449,3853,1449,3890,1359,3890
1569,3853,1669,3853,1669,3890,1569,3890
1680,3845,1804,3856,1800,3903,1676,3892
1464,3858,1554,3858,1554,3895,1464,3895
1816,3858,1900,3858,1900,3895,1816,3895
1160,3885,1218,3885,1218,3927,1160,3927
1065,3890,1149,3890,1149,3927,1065,3927
1228,3890,1333,3890,1333,3932,1228,3932
1338,3895,1459,3895,1459,3932,1338,3932
1469,3895,1763,3895,1763,3932,1469,3932
1128,3948,1202,3948,1202,3979,1128,3979
1212,3953,1312,3953,1312,3984,1212,3984
1323,3953,1407,3953,1407,3984,1323,3984
1417,3953,1475,3953,1475,3984,1417,3984
1490,3953,1721,3953,1721,3984,1490,3984
966,3979,1050,3979,1050,4011,966,4011
1065,3984,1155,3984,1155,4016,1065,4016
1165,3984,1307,3984,1307,4011,1165,4011
1318,3980,1461,3988,1459,4019,1316,4010
1569,3984,1648,3984,1648,4005,1569,4005
1664,3984,1748,3984,1748,4016,1664,4016
1758,3984,1874,3984,1874,4016,1758,4016
1470,3990,1554,3990,1554,4016,1470,4016
